2025-02-13 05:50:27 status unpacked tasksel-data:all 3.68+deb11u1
2025-02-13 05:50:27 install tasksel:all <none> 3.68+deb11u1
2025-02-13 05:50:27 status half-installed tasksel:all 3.68+deb11u1
2025-02-13 05:50:27 status unpacked tasksel:all 3.68+deb11u1
2025-02-13 05:50:27 install udev:amd64 <none> 247.3-7+deb11u1
2025-02-13 05:50:27 status half-installed udev:amd64 247.3-7+deb11u1
2025-02-13 05:50:27 status unpacked udev:amd64 247.3-7+deb11u1
2025-02-13 05:50:27 install xxd:amd64 <none> 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status half-installed xxd:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status unpacked xxd:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 install vim-common:all <none> 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status half-installed vim-common:all 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status unpacked vim-common:all 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 install vim-tiny:amd64 <none> 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status half-installed vim-tiny:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status unpacked vim-tiny:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 install whiptail:amd64 <none> 0.52.21-4+b3
2025-02-13 05:50:27 status half-installed whiptail:amd64 0.52.21-4+b3
2025-02-13 05:50:27 status unpacked whiptail:amd64 0.52.21-4+b3
2025-02-13 05:50:27 trigproc libc-bin:amd64 2.31-13+deb11u5 <none>
2025-02-13 05:50:27 status half-configured libc-bin:amd64 2.31-13+deb11u5
2025-02-13 05:50:27 status installed libc-bin:amd64 2.31-13+deb11u5
2025-02-13 05:50:27 startup packages configure
2025-02-13 05:50:27 configure cpio:amd64 2.13+dfsg-4 <none>
2025-02-13 05:50:27 status unpacked cpio:amd64 2.13+dfsg-4
2025-02-13 05:50:27 status half-configured cpio:amd64 2.13+dfsg-4
2025-02-13 05:50:27 status installed cpio:amd64 2.13+dfsg-4
2025-02-13 05:50:27 configure libtext-iconv-perl:amd64 1.7-7+b1 <none>
2025-02-13 05:50:27 status unpacked libtext-iconv-perl:amd64 1.7-7+b1
2025-02-13 05:50:27 status half-configured libtext-iconv-perl:amd64 1.7-7+b1
2025-02-13 05:50:27 status installed libtext-iconv-perl:amd64 1.7-7+b1
2025-02-13 05:50:27 configure libtext-charwidth-perl:amd64 0.04-10+b1 <none>
2025-02-13 05:50:27 status unpacked libtext-charwidth-perl:amd64 0.04-10+b1
2025-02-13 05:50:27 status half-configured libtext-charwidth-perl:amd64 0.04-10+b1
2025-02-13 05:50:27 status installed libtext-charwidth-perl:amd64 0.04-10+b1
2025-02-13 05:50:27 configure apt-utils:amd64 2.2.4 <none>
2025-02-13 05:50:27 status unpacked apt-utils:amd64 2.2.4
2025-02-13 05:50:27 status half-configured apt-utils:amd64 2.2.4
2025-02-13 05:50:27 status installed apt-utils:amd64 2.2.4
2025-02-13 05:50:27 configure init:amd64 1.60 <none>
2025-02-13 05:50:27 status unpacked init:amd64 1.60
2025-02-13 05:50:27 status half-configured init:amd64 1.60
2025-02-13 05:50:27 status installed init:amd64 1.60
2025-02-13 05:50:27 configure libestr0:amd64 0.1.10-2.1+b1 <none>
2025-02-13 05:50:27 status triggers-pending libc-bin:amd64 2.31-13+deb11u5
2025-02-13 05:50:27 status unpacked libestr0:amd64 0.1.10-2.1+b1
2025-02-13 05:50:27 status half-configured libestr0:amd64 0.1.10-2.1+b1
2025-02-13 05:50:27 status installed libestr0:amd64 0.1.10-2.1+b1
2025-02-13 05:50:27 configure libfastjson4:amd64 0.99.9-1 <none>
2025-02-13 05:50:27 status unpacked libfastjson4:amd64 0.99.9-1
2025-02-13 05:50:27 status half-configured libfastjson4:amd64 0.99.9-1
2025-02-13 05:50:27 status installed libfastjson4:amd64 0.99.9-1
2025-02-13 05:50:27 configure less:amd64 551-2 <none>
2025-02-13 05:50:27 status unpacked less:amd64 551-2
2025-02-13 05:50:27 status half-configured less:amd64 551-2
2025-02-13 05:50:27 status installed less:amd64 551-2
2025-02-13 05:50:27 configure kmod:amd64 28-1 <none>
2025-02-13 05:50:27 status unpacked kmod:amd64 28-1
2025-02-13 05:50:27 status half-configured kmod:amd64 28-1
2025-02-13 05:50:27 status installed kmod:amd64 28-1
2025-02-13 05:50:27 configure libtext-wrapi18n-perl:all 0.06-9 <none>
2025-02-13 05:50:27 status unpacked libtext-wrapi18n-perl:all 0.06-9
2025-02-13 05:50:27 status half-configured libtext-wrapi18n-perl:all 0.06-9
2025-02-13 05:50:27 status installed libtext-wrapi18n-perl:all 0.06-9
2025-02-13 05:50:27 configure xxd:amd64 2:8.2.2434-3+deb11u1 <none>
2025-02-13 05:50:27 status unpacked xxd:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status half-configured xxd:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status installed xxd:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 configure libjansson4:amd64 2.13.1-1.1 <none>
2025-02-13 05:50:27 status unpacked libjansson4:amd64 2.13.1-1.1
2025-02-13 05:50:27 status half-configured libjansson4:amd64 2.13.1-1.1
2025-02-13 05:50:27 status installed libjansson4:amd64 2.13.1-1.1
2025-02-13 05:50:27 configure libcap2-bin:amd64 1:2.44-1 <none>
2025-02-13 05:50:27 status unpacked libcap2-bin:amd64 1:2.44-1
2025-02-13 05:50:27 status half-configured libcap2-bin:amd64 1:2.44-1
2025-02-13 05:50:27 status installed libcap2-bin:amd64 1:2.44-1
2025-02-13 05:50:27 configure libisc-export1105:amd64 1:9.11.19+dfsg-2.1 <none>
2025-02-13 05:50:27 status unpacked libisc-export1105:amd64 1:9.11.19+dfsg-2.1
2025-02-13 05:50:27 status half-configured libisc-export1105:amd64 1:9.11.19+dfsg-2.1
2025-02-13 05:50:27 status installed libisc-export1105:amd64 1:9.11.19+dfsg-2.1
2025-02-13 05:50:27 configure vim-common:all 2:8.2.2434-3+deb11u1 <none>
2025-02-13 05:50:27 status unpacked vim-common:all 2:8.2.2434-3+deb11u1
2025-02-13 05:50:27 status half-configured vim-common:all 2:8.2.2434-3+deb11u1
2025-02-13 05:50:28 status installed vim-common:all 2:8.2.2434-3+deb11u1
2025-02-13 05:50:28 configure libslang2:amd64 2.3.2-5 <none>
2025-02-13 05:50:28 status unpacked libslang2:amd64 2.3.2-5
2025-02-13 05:50:28 status half-configured libslang2:amd64 2.3.2-5
2025-02-13 05:50:28 status installed libslang2:amd64 2.3.2-5
2025-02-13 05:50:28 configure libncurses6:amd64 6.2+20201114-2 <none>
2025-02-13 05:50:28 status unpacked libncurses6:amd64 6.2+20201114-2
2025-02-13 05:50:28 status half-configured libncurses6:amd64 6.2+20201114-2
2025-02-13 05:50:28 status installed libncurses6:amd64 6.2+20201114-2
2025-02-13 05:50:28 configure libmnl0:amd64 1.0.4-3 <none>
2025-02-13 05:50:28 status unpacked libmnl0:amd64 1.0.4-3
2025-02-13 05:50:28 status half-configured libmnl0:amd64 1.0.4-3
2025-02-13 05:50:28 status installed libmnl0:amd64 1.0.4-3
2025-02-13 05:50:28 configure udev:amd64 247.3-7+deb11u1 <none>
2025-02-13 05:50:28 status unpacked udev:amd64 247.3-7+deb11u1
2025-02-13 05:50:28 status half-configured udev:amd64 247.3-7+deb11u1
2025-02-13 05:50:28 status installed udev:amd64 247.3-7+deb11u1
2025-02-13 05:50:28 configure libncursesw6:amd64 6.2+20201114-2 <none>
2025-02-13 05:50:28 status unpacked libncursesw6:amd64 6.2+20201114-2
2025-02-13 05:50:28 status half-configured libncursesw6:amd64 6.2+20201114-2
2025-02-13 05:50:28 status installed libncursesw6:amd64 6.2+20201114-2
2025-02-13 05:50:28 configure libxtables12:amd64 1.8.7-1 <none>
2025-02-13 05:50:28 status unpacked libxtables12:amd64 1.8.7-1
2025-02-13 05:50:28 status half-configured libxtables12:amd64 1.8.7-1
2025-02-13 05:50:28 status installed libxtables12:amd64 1.8.7-1
2025-02-13 05:50:28 configure libfdisk1:amd64 2.36.1-8+deb11u1 <none>
2025-02-13 05:50:28 status unpacked libfdisk1:amd64 2.36.1-8+deb11u1
2025-02-13 05:50:28 status half-configured libfdisk1:amd64 2.36.1-8+deb11u1
2025-02-13 05:50:28 status installed libfdisk1:amd64 2.36.1-8+deb11u1
2025-02-13 05:50:28 configure liblognorm5:amd64 2.0.5-1.1 <none>
2025-02-13 05:50:28 status unpacked liblognorm5:amd64 2.0.5-1.1
2025-02-13 05:50:28 status half-configured liblognorm5:amd64 2.0.5-1.1
2025-02-13 05:50:28 status installed liblognorm5:amd64 2.0.5-1.1
2025-02-13 05:50:28 configure nano:amd64 5.4-2+deb11u2 <none>
2025-02-13 05:50:28 status unpacked nano:amd64 5.4-2+deb11u2
2025-02-13 05:50:28 status half-configured nano:amd64 5.4-2+deb11u2
2025-02-13 05:50:28 status installed nano:amd64 5.4-2+deb11u2
2025-02-13 05:50:28 configure libmd0:amd64 1.0.3-3 <none>
2025-02-13 05:50:28 status unpacked libmd0:amd64 1.0.3-3
2025-02-13 05:50:28 status half-configured libmd0:amd64 1.0.3-3
2025-02-13 05:50:28 status installed libmd0:amd64 1.0.3-3
2025-02-13 05:50:28 configure sensible-utils:all 0.0.14 <none>
2025-02-13 05:50:28 status unpacked sensible-utils:all 0.0.14
2025-02-13 05:50:28 status half-configured sensible-utils:all 0.0.14
2025-02-13 05:50:28 status installed sensible-utils:all 0.0.14
2025-02-13 05:50:28 configure netbase:all 6.3 <none>
2025-02-13 05:50:28 status unpacked netbase:all 6.3
2025-02-13 05:50:28 status half-configured netbase:all 6.3
2025-02-13 05:50:28 status installed netbase:all 6.3
2025-02-13 05:50:28 configure isc-dhcp-common:amd64 4.4.1-2.3+deb11u1 <none>
2025-02-13 05:50:28 status unpacked isc-dhcp-common:amd64 4.4.1-2.3+deb11u1
2025-02-13 05:50:28 status half-configured isc-dhcp-common:amd64 4.4.1-2.3+deb11u1
2025-02-13 05:50:28 status installed isc-dhcp-common:amd64 4.4.1-2.3+deb11u1
2025-02-13 05:50:28 configure dmidecode:amd64 3.3-2 <none>
2025-02-13 05:50:28 status unpacked dmidecode:amd64 3.3-2
2025-02-13 05:50:28 status half-configured dmidecode:amd64 3.3-2
2025-02-13 05:50:28 status installed dmidecode:amd64 3.3-2
2025-02-13 05:50:28 configure libbsd0:amd64 0.11.3-1 <none>
2025-02-13 05:50:28 status unpacked libbsd0:amd64 0.11.3-1
2025-02-13 05:50:28 status half-configured libbsd0:amd64 0.11.3-1
2025-02-13 05:50:28 status installed libbsd0:amd64 0.11.3-1
2025-02-13 05:50:28 configure libelf1:amd64 0.183-1 <none>
2025-02-13 05:50:28 status unpacked libelf1:amd64 0.183-1
2025-02-13 05:50:28 status half-configured libelf1:amd64 0.183-1
2025-02-13 05:50:28 status installed libelf1:amd64 0.183-1
2025-02-13 05:50:28 configure iputils-ping:amd64 3:20210202-1 <none>
2025-02-13 05:50:28 status unpacked iputils-ping:amd64 3:20210202-1
2025-02-13 05:50:28 status half-configured iputils-ping:amd64 3:20210202-1
2025-02-13 05:50:28 status installed iputils-ping:amd64 3:20210202-1
2025-02-13 05:50:28 configure readline-common:all 8.1-1 <none>
2025-02-13 05:50:28 status unpacked readline-common:all 8.1-1
2025-02-13 05:50:28 status half-configured readline-common:all 8.1-1
2025-02-13 05:50:28 status installed readline-common:all 8.1-1
2025-02-13 05:50:28 configure liblocale-gettext-perl:amd64 1.07-4+b1 <none>
2025-02-13 05:50:28 status unpacked liblocale-gettext-perl:amd64 1.07-4+b1
2025-02-13 05:50:28 status half-configured liblocale-gettext-perl:amd64 1.07-4+b1
2025-02-13 05:50:28 status installed liblocale-gettext-perl:amd64 1.07-4+b1
2025-02-13 05:50:28 configure libprocps8:amd64 2:3.3.17-5 <none>
2025-02-13 05:50:28 status unpacked libprocps8:amd64 2:3.3.17-5
2025-02-13 05:50:28 status half-configured libprocps8:amd64 2:3.3.17-5
2025-02-13 05:50:28 status installed libprocps8:amd64 2:3.3.17-5
2025-02-13 05:50:28 configure libpopt0:amd64 1.18-2 <none>
2025-02-13 05:50:28 status unpacked libpopt0:amd64 1.18-2
2025-02-13 05:50:28 status half-configured libpopt0:amd64 1.18-2
2025-02-13 05:50:28 status installed libpopt0:amd64 1.18-2
2025-02-13 05:50:28 configure logrotate:amd64 3.18.0-2+deb11u1 <none>
2025-02-13 05:50:28 status unpacked logrotate:amd64 3.18.0-2+deb11u1
2025-02-13 05:50:28 status half-configured logrotate:amd64 3.18.0-2+deb11u1
2025-02-13 05:50:28 status installed logrotate:amd64 3.18.0-2+deb11u1
2025-02-13 05:50:28 configure libnewt0.52:amd64 0.52.21-4+b3 <none>
2025-02-13 05:50:28 status unpacked libnewt0.52:amd64 0.52.21-4+b3
2025-02-13 05:50:28 status half-configured libnewt0.52:amd64 0.52.21-4+b3
2025-02-13 05:50:28 status installed libnewt0.52:amd64 0.52.21-4+b3
2025-02-13 05:50:28 configure libedit2:amd64 3.1-20191231-2+b1 <none>
2025-02-13 05:50:28 status unpacked libedit2:amd64 3.1-20191231-2+b1
2025-02-13 05:50:28 status half-configured libedit2:amd64 3.1-20191231-2+b1
2025-02-13 05:50:28 status installed libedit2:amd64 3.1-20191231-2+b1
2025-02-13 05:50:28 configure libreadline8:amd64 8.1-1 <none>
2025-02-13 05:50:28 status unpacked libreadline8:amd64 8.1-1
2025-02-13 05:50:28 status half-configured libreadline8:amd64 8.1-1
2025-02-13 05:50:28 status installed libreadline8:amd64 8.1-1
2025-02-13 05:50:28 configure cron:amd64 3.0pl1-137 <none>
2025-02-13 05:50:28 status unpacked cron:amd64 3.0pl1-137
2025-02-13 05:50:28 status half-configured cron:amd64 3.0pl1-137
2025-02-13 05:50:28 status installed cron:amd64 3.0pl1-137
2025-02-13 05:50:28 configure rsyslog:amd64 8.2102.0-2+deb11u1 <none>
2025-02-13 05:50:28 status unpacked rsyslog:amd64 8.2102.0-2+deb11u1
2025-02-13 05:50:28 status half-configured rsyslog:amd64 8.2102.0-2+deb11u1
2025-02-13 05:50:29 status installed rsyslog:amd64 8.2102.0-2+deb11u1
2025-02-13 05:50:29 configure libdns-export1110:amd64 1:9.11.19+dfsg-2.1 <none>
2025-02-13 05:50:29 status unpacked libdns-export1110:amd64 1:9.11.19+dfsg-2.1
2025-02-13 05:50:29 status half-configured libdns-export1110:amd64 1:9.11.19+dfsg-2.1
2025-02-13 05:50:29 status installed libdns-export1110:amd64 1:9.11.19+dfsg-2.1
2025-02-13 05:50:29 configure debconf-i18n:all 1.5.77 <none>
2025-02-13 05:50:29 status unpacked debconf-i18n:all 1.5.77
2025-02-13 05:50:29 status half-configured debconf-i18n:all 1.5.77
2025-02-13 05:50:29 status installed debconf-i18n:all 1.5.77
2025-02-13 05:50:29 configure libnftnl11:amd64 1.1.9-1 <none>
2025-02-13 05:50:29 status unpacked libnftnl11:amd64 1.1.9-1
2025-02-13 05:50:29 status half-configured libnftnl11:amd64 1.1.9-1
2025-02-13 05:50:29 status installed libnftnl11:amd64 1.1.9-1
2025-02-13 05:50:29 configure vim-tiny:amd64 2:8.2.2434-3+deb11u1 <none>
2025-02-13 05:50:29 status unpacked vim-tiny:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:29 status half-configured vim-tiny:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:29 status installed vim-tiny:amd64 2:8.2.2434-3+deb11u1
2025-02-13 05:50:29 configure fdisk:amd64 2.36.1-8+deb11u1 <none>
2025-02-13 05:50:29 status unpacked fdisk:amd64 2.36.1-8+deb11u1
2025-02-13 05:50:29 status half-configured fdisk:amd64 2.36.1-8+deb11u1
2025-02-13 05:50:29 status installed fdisk:amd64 2.36.1-8+deb11u1
2025-02-13 05:50:29 configure whiptail:amd64 0.52.21-4+b3 <none>
2025-02-13 05:50:29 status unpacked whiptail:amd64 0.52.21-4+b3
2025-02-13 05:50:29 status half-configured whiptail:amd64 0.52.21-4+b3
2025-02-13 05:50:29 status installed whiptail:amd64 0.52.21-4+b3
2025-02-13 05:50:29 configure procps:amd64 2:3.3.17-5 <none>
2025-02-13 05:50:29 status unpacked procps:amd64 2:3.3.17-5
2025-02-13 05:50:29 status half-configured procps:amd64 2:3.3.17-5
2025-02-13 05:50:29 status installed procps:amd64 2:3.3.17-5
2025-02-13 05:50:29 configure libbpf0:amd64 1:0.3-2 <none>
2025-02-13 05:50:29 status unpacked libbpf0:amd64 1:0.3-2
2025-02-13 05:50:29 status half-configured libbpf0:amd64 1:0.3-2
2025-02-13 05:50:29 status installed libbpf0:amd64 1:0.3-2
2025-02-13 05:50:29 configure libnftables1:amd64 0.9.8-3.1+deb11u1 <none>
2025-02-13 05:50:29 status unpacked libnftables1:amd64 0.9.8-3.1+deb11u1
2025-02-13 05:50:29 status half-configured libnftables1:amd64 0.9.8-3.1+deb11u1
2025-02-13 05:50:29 status installed libnftables1:amd64 0.9.8-3.1+deb11u1
2025-02-13 05:50:29 configure nftables:amd64 0.9.8-3.1+deb11u1 <none>
2025-02-13 05:50:29 status unpacked nftables:amd64 0.9.8-3.1+deb11u1
2025-02-13 05:50:29 status half-configured nftables:amd64 0.9.8-3.1+deb11u1
2025-02-13 05:50:29 status installed nftables:amd64 0.9.8-3.1+deb11u1
2025-02-13 05:50:29 configure iproute2:amd64 5.10.0-4 <none>
2025-02-13 05:50:29 status unpacked iproute2:amd64 5.10.0-4
2025-02-13 05:50:29 status half-configured iproute2:amd64 5.10.0-4
2025-02-13 05:50:29 status installed iproute2:amd64 5.10.0-4
2025-02-13 05:50:29 configure isc-dhcp-client:amd64 4.4.1-2.3+deb11u1 <none>
2025-02-13 05:50:29 status unpacked isc-dhcp-client:amd64 4.4.1-2.3+deb11u1
2025-02-13 05:50:29 status half-configured isc-dhcp-client:amd64 4.4.1-2.3+deb11u1
2025-02-13 05:50:29 status installed isc-dhcp-client:amd64 4.4.1-2.3+deb11u1
2025-02-13 05:50:29 configure ifupdown:amd64 0.8.36 <none>
2025-02-13 05:50:29 status unpacked ifupdown:amd64 0.8.36
2025-02-13 05:50:29 status half-configured ifupdown:amd64 0.8.36
2025-02-13 05:50:29 status installed ifupdown:amd64 0.8.36
2025-02-13 05:50:29 configure tasksel-data:all 3.68+deb11u1 <none>
2025-02-13 05:50:29 status unpacked tasksel-data:all 3.68+deb11u1
2025-02-13 05:50:29 status half-configured tasksel-data:all 3.68+deb11u1
2025-02-13 05:50:29 status installed tasksel-data:all 3.68+deb11u1
2025-02-13 05:50:29 configure tasksel:all 3.68+deb11u1 <none>
2025-02-13 05:50:29 status unpacked tasksel:all 3.68+deb11u1
2025-02-13 05:50:29 status half-configured tasksel:all 3.68+deb11u1
2025-02-13 05:50:29 status installed tasksel:all 3.68+deb11u1
2025-02-13 05:50:29 trigproc libc-bin:amd64 2.31-13+deb11u5 <none>
2025-02-13 05:50:29 status half-configured libc-bin:amd64 2.31-13+deb11u5
2025-02-13 05:50:29 status installed libc-bin:amd64 2.31-13+deb11u5
2025-02-13 05:50:30 startup archives unpack
2025-02-13 05:50:30 install libc-l10n:all <none> 2.31-13+deb11u5
2025-02-13 05:50:30 status half-installed libc-l10n:all 2.31-13+deb11u5
2025-02-13 05:50:30 status unpacked libc-l10n:all 2.31-13+deb11u5
2025-02-13 05:50:30 install locales:all <none> 2.31-13+deb11u5
2025-02-13 05:50:30 status half-installed locales:all 2.31-13+deb11u5
2025-02-13 05:50:31 status unpacked locales:all 2.31-13+deb11u5
2025-02-13 05:50:31 startup packages configure
2025-02-13 05:50:31 configure libc-l10n:all 2.31-13+deb11u5 <none>
2025-02-13 05:50:31 status unpacked libc-l10n:all 2.31-13+deb11u5
2025-02-13 05:50:31 status half-configured libc-l10n:all 2.31-13+deb11u5
2025-02-13 05:50:31 status installed libc-l10n:all 2.31-13+deb11u5
2025-02-13 05:50:31 configure locales:all 2.31-13+deb11u5 <none>
2025-02-13 05:50:31 status unpacked locales:all 2.31-13+deb11u5
2025-02-13 05:50:31 status half-configured locales:all 2.31-13+deb11u5
2025-02-13 05:50:32 status installed locales:all 2.31-13+deb11u5
2025-02-13 05:50:33 startup archives unpack
2025-02-13 05:50:33 install busybox:amd64 <none> 1:1.30.1-6+b3
2025-02-13 05:50:33 status half-installed busybox:amd64 1:1.30.1-6+b3
2025-02-13 05:50:33 status unpacked busybox:amd64 1:1.30.1-6+b3
2025-02-13 05:50:33 startup packages configure
2025-02-13 05:50:33 configure busybox:amd64 1:1.30.1-6+b3 <none>
2025-02-13 05:50:33 status unpacked busybox:amd64 1:1.30.1-6+b3
2025-02-13 05:50:33 status half-configured busybox:amd64 1:1.30.1-6+b3
2025-02-13 05:50:33 status installed busybox:amd64 1:1.30.1-6+b3
2025-02-13 05:50:34 startup archives unpack
2025-02-13 05:50:34 install libklibc:amd64 <none> 2.0.8-6.1
2025-02-13 05:50:34 status half-installed libklibc:amd64 2.0.8-6.1
2025-02-13 05:50:34 status unpacked libklibc:amd64 2.0.8-6.1
2025-02-13 05:50:34 install klibc-utils:amd64 <none> 2.0.8-6.1
2025-02-13 05:50:34 status half-installed klibc-utils:amd64 2.0.8-6.1
2025-02-13 05:50:34 status unpacked klibc-utils:amd64 2.0.8-6.1
2025-02-13 05:50:34 install initramfs-tools-core:all <none> 0.140
2025-02-13 05:50:34 status half-installed initramfs-tools-core:all 0.140
2025-02-13 05:50:34 status unpacked initramfs-tools-core:all 0.140
2025-02-13 05:50:34 install linux-base:all <none> 4.6
2025-02-13 05:50:34 status half-installed linux-base:all 4.6
2025-02-13 05:50:34 status unpacked linux-base:all 4.6
2025-02-13 05:50:34 install initramfs-tools:all <none> 0.140
2025-02-13 05:50:34 status half-installed initramfs-tools:all 0.140
2025-02-13 05:50:34 status unpacked initramfs-tools:all 0.140
2025-02-13 05:50:34 startup packages configure
2025-02-13 05:50:34 configure linux-base:all 4.6 <none>
2025-02-13 05:50:34 status unpacked linux-base:all 4.6
2025-02-13 05:50:34 status half-configured linux-base:all 4.6
2025-02-13 05:50:34 status installed linux-base:all 4.6
2025-02-13 05:50:34 configure libklibc:amd64 2.0.8-6.1 <none>
2025-02-13 05:50:34 status unpacked libklibc:amd64 2.0.8-6.1
2025-02-13 05:50:34 status half-configured libklibc:amd64 2.0.8-6.1
2025-02-13 05:50:34 status installed libklibc:amd64 2.0.8-6.1
2025-02-13 05:50:34 configure klibc-utils:amd64 2.0.8-6.1 <none>
2025-02-13 05:50:34 status unpacked klibc-utils:amd64 2.0.8-6.1
2025-02-13 05:50:34 status half-configured klibc-utils:amd64 2.0.8-6.1
2025-02-13 05:50:34 status installed klibc-utils:amd64 2.0.8-6.1
2025-02-13 05:50:34 configure initramfs-tools-core:all 0.140 <none>
2025-02-13 05:50:34 status unpacked initramfs-tools-core:all 0.140
2025-02-13 05:50:34 status half-configured initramfs-tools-core:all 0.140
2025-02-13 05:50:34 status installed initramfs-tools-core:all 0.140
2025-02-13 05:50:34 configure initramfs-tools:all 0.140 <none>
2025-02-13 05:50:34 status unpacked initramfs-tools:all 0.140
2025-02-13 05:50:34 status half-configured initramfs-tools:all 0.140
2025-02-13 05:50:34 status installed initramfs-tools:all 0.140
2025-02-13 05:50:34 status triggers-pending initramfs-tools:all 0.140
2025-02-13 05:50:34 trigproc initramfs-tools:all 0.140 <none>
2025-02-13 05:50:34 status half-configured initramfs-tools:all 0.140
2025-02-13 05:50:34 status installed initramfs-tools:all 0.140
2025-02-13 05:50:35 startup archives unpack
2025-02-13 05:50:35 install apparmor:amd64 <none> 2.13.6-10
2025-02-13 05:50:35 status half-installed apparmor:amd64 2.13.6-10
2025-02-13 05:50:35 status unpacked apparmor:amd64 2.13.6-10
2025-02-13 05:50:35 install firmware-linux-free:all <none> 20200122-1
2025-02-13 05:50:35 status half-installed firmware-linux-free:all 20200122-1
2025-02-13 05:50:35 status unpacked firmware-linux-free:all 20200122-1
2025-02-13 05:50:35 install linux-image-5.10.0-20-amd64:amd64 <none> 5.10.158-2
2025-02-13 05:50:35 status half-installed linux-image-5.10.0-20-amd64:amd64 5.10.158-2
2025-02-13 05:50:39 status unpacked linux-image-5.10.0-20-amd64:amd64 5.10.158-2
2025-02-13 05:50:40 install linux-image-amd64:amd64 <none> 5.10.158-2
2025-02-13 05:50:40 status half-installed linux-image-amd64:amd64 5.10.158-2
2025-02-13 05:50:40 status unpacked linux-image-amd64:amd64 5.10.158-2
2025-02-13 05:50:40 startup packages configure
2025-02-13 05:50:40 configure firmware-linux-free:all 20200122-1 <none>
2025-02-13 05:50:40 status unpacked firmware-linux-free:all 20200122-1
2025-02-13 05:50:40 status half-configured firmware-linux-free:all 20200122-1
2025-02-13 05:50:40 status installed firmware-linux-free:all 20200122-1
2025-02-13 05:50:40 status triggers-pending initramfs-tools:all 0.140
2025-02-13 05:50:40 configure apparmor:amd64 2.13.6-10 <none>
2025-02-13 05:50:40 status unpacked apparmor:amd64 2.13.6-10
2025-02-13 05:50:40 status half-configured apparmor:amd64 2.13.6-10
2025-02-13 05:50:40 status installed apparmor:amd64 2.13.6-10
2025-02-13 05:50:40 configure linux-image-5.10.0-20-amd64:amd64 5.10.158-2 <none>
2025-02-13 05:50:40 status unpacked linux-image-5.10.0-20-amd64:amd64 5.10.158-2
2025-02-13 05:50:40 status half-configured linux-image-5.10.0-20-amd64:amd64 5.10.158-2
2025-02-13 05:50:48 status installed linux-image-5.10.0-20-amd64:amd64 5.10.158-2
2025-02-13 05:50:48 configure linux-image-amd64:amd64 5.10.158-2 <none>
2025-02-13 05:50:48 status unpacked linux-image-amd64:amd64 5.10.158-2
2025-02-13 05:50:48 status half-configured linux-image-amd64:amd64 5.10.158-2
2025-02-13 05:50:48 status installed linux-image-amd64:amd64 5.10.158-2
2025-02-13 05:50:48 trigproc initramfs-tools:all 0.140 <none>
2025-02-13 05:50:48 status half-configured initramfs-tools:all 0.140
2025-02-13 05:50:56 status installed initramfs-tools:all 0.140
2025-02-13 05:50:56 startup archives unpack
2025-02-13 05:50:57 install pci.ids:all <none> 0.0~2021.02.08-1
2025-02-13 05:50:57 status half-installed pci.ids:all 0.0~2021.02.08-1
2025-02-13 05:50:57 status unpacked pci.ids:all 0.0~2021.02.08-1
2025-02-13 05:50:57 install libpci3:amd64 <none> 1:3.7.0-5
2025-02-13 05:50:57 status triggers-pending libc-bin:amd64 2.31-13+deb11u5
2025-02-13 05:50:57 status half-installed libpci3:amd64 1:3.7.0-5
2025-02-13 05:50:57 status unpacked libpci3:amd64 1:3.7.0-5
2025-02-13 05:50:57 install pciutils:amd64 <none> 1:3.7.0-5
2025-02-13 05:50:57 status half-installed pciutils:amd64 1:3.7.0-5
2025-02-13 05:50:57 status unpacked pciutils:amd64 1:3.7.0-5
2025-02-13 05:50:57 startup packages configure
2025-02-13 05:50:57 configure pci.ids:all 0.0~2021.02.08-1 <none>
2025-02-13 05:50:57 status unpacked pci.ids:all 0.0~2021.02.08-1
2025-02-13 05:50:57 status half-configured pci.ids:all 0.0~2021.02.08-1
2025-02-13 05:50:57 status installed pci.ids:all 0.0~2021.02.08-1
2025-02-13 05:50:57 configure libpci3:amd64 1:3.7.0-5 <none>
2025-02-13 05:50:57 status unpacked libpci3:amd64 1:3.7.0-5
2025-02-13 05:50:57 status half-configured libpci3:amd64 1:3.7.0-5
2025-02-13 05:50:57 status installed libpci3:amd64 1:3.7.0-5
2025-02-13 05:50:57 configure pciutils:amd64 1:3.7.0-5 <none>
2025-02-13 05:50:57 status unpacked pciutils:amd64 1:3.7.0-5
2025-02-13 05:50:57 status half-configured pciutils:amd64 1:3.7.0-5
2025-02-13 05:50:57 status installed pciutils:amd64 1:3.7.0-5
